country,year,region,population,life_expectancy,age5_surviving,babies_per_woman,gdp_per_capita,gdp_per_day
Antigua and Barbuda,1986,America,64605,72.42,97.068,2.08,12600,34.49691992
Antigua and Barbuda,1987,America,63484,72.7,97.186,2.07,14027,38.40383299
Antigua and Barbuda,1988,America,62538,72.97,97.299,2.06,15441,42.275154
Antigua and Barbuda,1989,America,61967,73.24,97.407,2.06,16611,45.47843943
Antigua and Barbuda,1990,America,61906,73.5,97.45,2.06,17154,46.9650924
Antigua and Barbuda,1991,America,62412,73.6,97.58,2.07,17361,47.53182752
Antigua and Barbuda,1992,America,63434,73.5,97.69,2.1,17226,47.16221766
Antigua and Barbuda,1993,America,64868,73.4,97.81,2.13,17753,48.60506502
Antigua and Barbuda,1994,America,66550,73.4,97.92,2.17,18400,50.37645448
Antigua and Barbuda,1995,America,68349,73.5,98.03,2.21,17167,47.00068446
Antigua and Barbuda,1996,America,70245,73.5,98.12,2.25,17830,48.81587953
Antigua and Barbuda,1997,America,72232,73.9,98.21,2.28,18186,49.79055441
Antigua and Barbuda,1998,America,74206,74.1,98.3,2.3,18483,50.6036961
Antigua and Barbuda,1999,America,76041,74,98.38,2.32,18780,51.41683778
Antigua and Barbuda,2000,America,77648,73.8,98.45,2.32,19319,52.89253936
Antigua and Barbuda,2001,America,78972,74.1,98.52,2.31,18388,50.34360027
Antigua and Barbuda,2002,America,80030,74.3,98.59,2.29,18676,51.1321013
Antigua and Barbuda,2003,America,80904,74.5,98.65,2.27,19566,53.5687885
Antigua and Barbuda,2004,America,81718,74.6,98.71,2.25,20395,55.8384668
Antigua and Barbuda,2005,America,82565,74.9,98.76,2.22,21414,58.62833676
Antigua and Barbuda,2006,America,83467,74.9,98.82,2.2,24016,65.7522245
Antigua and Barbuda,2007,America,84397,75.3,98.87,2.18,26008,71.20602327
Antigua and Barbuda,2008,America,85350,75.5,98.91,2.16,25736,70.46132786
Antigua and Barbuda,2009,America,86300,75.7,98.96,2.15,22389,61.29774127
Antigua and Barbuda,2010,America,87233,75.8,99.01,2.13,20567,56.30937714
Antigua and Barbuda,2011,America,88152,75.9,99.05,2.12,19988,54.72416153
Antigua and Barbuda,2012,America,89069,76.1,99.09,2.1,20577,56.33675565
Antigua and Barbuda,2013,America,89985,76.2,99.13,2.09,20353,55.72347707
Antigua and Barbuda,2014,America,90900,76.3,99.16,2.08,20797,56.93908282
Antigua and Barbuda,2015,America,91818,76.4,99.19,2.06,21049,57.62902122
Argentina,1800,America,534000,33.2,59.781,6.8,1507,4.125941136
Argentina,1810,America,534000,33.2,59.781,6.8,1510,4.134154689
Argentina,1820,America,570719,33.2,59.781,6.8,1512,4.13963039
Argentina,1830,America,686703,33.2,59.781,6.8,1742,4.769336071
Argentina,1840,America,873747,33.2,59.781,6.8,2008,5.497604381
Argentina,1850,America,1113189,33.2,59.781,6.8,2313,6.332648871
Argentina,1860,America,1421333,33.2,59.781,6.8,2666,7.299110198
Argentina,1870,America,1856886,33.2,59.781,6.73,3072,8.410677618
Argentina,1880,America,2493156,33.1,59.656,6.56,3097,8.479123888
Argentina,1890,America,3402273,34,60.779,5.99,5228,14.31348392
Argentina,1900,America,4756635,36.8,64.215,5.95,6002,16.43258042
Argentina,1910,America,6852668,43.5,75.183,5.41,8495,23.25804244
Argentina,1920,America,8884894,50.2,80.027,4.86,7002,19.17043121
Argentina,1930,America,11898249,54.3,85.074,4.07,7439,20.36687201
Argentina,1940,America,14200813,59.1,86.886,3.43,6859,18.77891855
Argentina,1950,America,17150335,61.61,90.647,3.16,7540,20.64339493
Argentina,1951,America,17507132,61.93,90.808,3.16,7612,20.84052019
Argentina,1952,America,17866097,62.54,91.128,3.16,7019,19.21697467
Argentina,1953,America,18224150,63.1,91.434,3.15,7198,19.70704997
Argentina,1954,America,18579041,63.59,91.885,3.15,7305,20
Argentina,1955,America,18929350,64.03,91.583,3.14,7631,20.89253936
Argentina,1956,America,19274526,64.41,92.35,3.14,7652,20.95003422
Argentina,1957,America,19614848,64.73,90.649,3.13,7863,21.52772074
Argentina,1958,America,19951326,65,91.735,3.12,8157,22.33264887
Argentina,1959,America,20285530,65.22,92.222,3.12,7449,20.39425051
Argentina,1960,America,20619075,65.39,92.68,3.11,7868,21.54140999
Argentina,1961,America,20953079,65.53,93.11,3.1,8254,22.5982204
Argentina,1962,America,21287682,65.64,93.516,3.09,7950,21.76591376
Argentina,1963,America,21621845,65.74,93.898,3.08,7600,20.80766598
Argentina,1964,America,21953926,65.84,94.257,3.07,8227,22.52429843
Argentina,1965,America,22283389,65.95,94.257,3.06,8818,24.14236824
Argentina,1966,America,22608747,66.08,94.137,3.05,8709,23.84394251
Argentina,1967,America,22932201,66.26,94.148,3.05,8782,24.04380561
Argentina,1968,America,23261273,66.47,94.168,3.05,9003,24.64887064
Argentina,1969,America,23605992,66.72,92.68,3.06,9610,26.31074606
Argentina,1970,America,23973062,67.01,92.76,3.07,9951,27.24435318
Argentina,1971,America,24366442,67.32,92.85,3.1,10167,27.83572895
Argentina,1972,America,24782950,67.64,92.96,3.15,10209,27.95071869
Argentina,1973,America,25213388,67.96,93.12,3.2,10419,28.52566735
Argentina,1974,America,25644505,68.28,93.34,3.26,10809,29.59342916
Argentina,1975,America,26066975,68.6,93.62,3.32,10571,28.94182067
Argentina,1976,America,26477153,68.92,93.98,3.37,10408,28.49555099
Argentina,1977,America,26878567,69.24,94.41,3.39,10918,29.89185489
Argentina,1978,America,27277742,69.57,94.86,3.39,10406,28.49007529
Argentina,1979,America,27684530,69.89,95.3,3.37,10976,30.05065024
Argentina,1980,America,28105889,70.2,95.69,3.33,10982,30.06707734
Argentina,1981,America,28543366,70.51,96,3.27,10221,27.9835729
Argentina,1982,America,28993989,70.78,96.24,3.21,9765,26.73511294
Argentina,1983,America,29454739,71.04,96.42,3.16,10030,27.46064339
Argentina,1984,America,29920907,71.26,96.56,3.12,10102,27.65776865
Argentina,1985,America,30388781,71.46,96.69,3.09,9262,25.35797399
Argentina,1986,America,30857242,71.66,96.81,3.07,9810,26.85831622
Argentina,1987,America,31326473,71.84,96.92,3.06,9936,27.20328542
Argentina,1988,America,31795515,72.05,97.03,3.04,9620,26.33812457
Argentina,1989,America,32263559,72.26,97.14,3.02,8820,24.14784394
Argentina,1990,America,32729740,72.5,97.24,2.99,8539,23.37850787
Argentina,1991,America,33193920,72.7,97.34,2.96,9333,25.5523614
Argentina,1992,America,33655149,72.8,97.43,2.92,10130,27.73442847
Argentina,1993,America,34110912,73.1,97.52,2.88,10602,29.02669405
Argentina,1994,America,34558114,73.4,97.59,2.83,11108,30.41204654
Argentina,1995,America,34994818,73.5,97.66,2.77,10673,29.22108145
Argentina,1996,America,35419683,73.5,97.73,2.72,11150,30.52703628
Argentina,1997,America,35833965,73.6,97.8,2.66,11935,32.67624914
Argentina,1998,America,36241578,73.8,97.86,2.6,12268,33.58795346
Argentina,1999,America,36648054,73.9,97.92,2.54,11722,32.09308693
Argentina,2000,America,37057453,74.2,97.98,2.48,11504,31.49623546
Argentina,2001,America,37471535,74.3,98.03,2.42,10875,29.77412731
Argentina,2002,America,37889443,74.3,98.08,2.38,9574,26.21218344
Argentina,2003,America,38309475,74.5,98.14,2.34,10318,28.24914442
Argentina,2004,America,38728778,75,98.21,2.31,11135,30.48596851
Argentina,2005,America,39145491,75.3,98.29,2.29,12039,32.96098563
Argentina,2006,America,39558750,75.3,98.36,2.27,12913,35.35386721
Argentina,2007,America,39969903,75.2,98.42,2.25,13873,37.98220397
Argentina,2008,America,40381860,75.4,98.46,2.24,14646,40.09856263
Argentina,2009,America,40798641,75.6,98.5,2.23,14605,39.98631075
Argentina,2010,America,41222875,75.8,98.54,2.22,15765,43.16221766
Argentina,2011,America,41655616,76,98.58,2.2,16972,46.46680356
Argentina,2012,America,42095224,76.1,98.62,2.19,17101,46.81998631
Argentina,2013,America,42538304,76.2,98.67,2.18,17629,48.26557153
Argentina,2014,America,42980026,76.3,98.71,2.16,17519,47.96440794
Argentina,2015,America,43416755,76.5,98.75,2.15,17344,47.48528405
Armenia,1800,Europe,413326,34,62.88,7.8,514,1.407255305
Armenia,1810,Europe,413326,34,63.362,7.83,514,1.407255305
Armenia,1820,Europe,423527,34,63.838,7.86,515,1.409993155
Armenia,1830,Europe,453507,34,64.308,7.89,535,1.464750171
Armenia,1840,Europe,496835,34,64.772,7.93,556,1.522245038
Armenia,1850,Europe,544302,34,65.23,7.96,578,1.582477755
Armenia,1860,Europe,595928,34,65.682,7.99,601,1.645448323
Armenia,1870,Europe,652450,31.46,66.128,8.02,625,1.711156742
Armenia,1880,Europe,713957,33,66.568,8.05,649,1.776865161
Armenia,1890,Europe,781218,35,67.002,8.08,656,1.796030116
Armenia,1900,Europe,855313,35.9,67.431,8.05,886,2.425735797
Armenia,1910,Europe,936124,38.4,71.102,7.95,979,2.680355921
Armenia,1920,Europe,1025070,28,74.36,7.85,531,1.453798768
Armenia,1930,Europe,1123006,43.58,77.25,7.04,1002,2.743326489
Armenia,1940,Europe,1230298,49.8,84.209,5.52,1444,3.953456537
Armenia,1950,Europe,1353506,62.41,89.04,4.53,1862,5.097878166
Armenia,1951,Europe,1382982,62.67,89.196,4.51,1834,5.021218344
Armenia,1952,Europe,1419913,63.13,89.478,4.49,1914,5.240246407
Armenia,1953,Europe,1463017,63.6,89.773,4.48,1958,5.360711841
Armenia,1954,Europe,1511188,64.07,90.072,4.48,2013,5.511293634
Armenia,1955,Europe,1563508,64.54,90.443,4.49,2141,5.861738535
Armenia,1956,Europe,1619242,65,90.757,4.51,2299,6.29431896
Armenia,1957,Europe,1677837,65.45,91.078,4.53,2299,6.29431896
Armenia,1958,Europe,1738902,65.92,91.405,4.55,2421,6.628336756
Armenia,1959,Europe,1802171,66.39,91.722,4.56,2345,6.420260096
Armenia,1960,Europe,1867396,66.86,92.09,4.55,2515,6.88569473
Armenia,1961,Europe,1934239,67.33,92.392,4.51,2611,7.148528405
Armenia,1962,Europe,2002170,67.82,92.689,4.44,2636,7.216974675
Armenia,1963,Europe,2070427,68.3,93.031,4.32,2536,6.943189596
Armenia,1964,Europe,2138133,68.78,93.315,4.16,2823,7.728952772
Armenia,1965,Europe,2204650,69.26,93.642,3.98,2945,8.062970568
Armenia,1966,Europe,2269475,69.74,93.914,3.79,3051,8.353182752
Armenia,1967,Europe,2332624,70.22,93.687,3.61,3151,8.62696783
Armenia,1968,Europe,2394635,70.67,93.451,3.45,3300,9.034907598
Armenia,1969,Europe,2456370,71.1,93.207,3.31,3313,9.070499658
Armenia,1970,Europe,2518408,71.47,92.953,3.21,3533,9.672826831
Armenia,1971,Europe,2580894,71.79,92.69,3.12,3589,9.826146475
Armenia,1972,Europe,2643464,72.02,92.417,3.03,3571,9.776865161
Armenia,1973,Europe,2705584,72.19,92.134,2.94,3832,10.49144422
Armenia,1974,Europe,2766495,72.28,91.841,2.85,3871,10.5982204
Armenia,1975,Europe,2825650,72.33,91.536,2.75,3810,10.4312115
Armenia,1976,Europe,2882831,72.38,91.22,2.65,3917,10.72416153
Armenia,1977,Europe,2938181,72.44,91.57,2.56,3937,10.77891855
Armenia,1978,Europe,2991954,72.53,91.9,2.48,3964,10.85284052
Armenia,1979,Europe,3044564,72.63,92.22,2.42,3877,10.6146475
Armenia,1980,Europe,3096298,72.72,92.52,2.39,3815,10.44490075
Armenia,1981,Europe,3145885,72.73,92.82,2.37,3783,10.35728953
Armenia,1982,Europe,3192877,72.64,93.09,2.38,3809,10.42847365
Armenia,1983,Europe,3239212,72.43,93.36,2.41,3862,10.57357974
Armenia,1984,Europe,3287588,72.1,93.62,2.44,3840,10.51334702
Armenia,1985,Europe,3339147,71.7,93.86,2.48,3805,10.41752225
Armenia,1986,Europe,3396511,71.24,94.1,2.52,3890,10.65023956
Armenia,1987,Europe,3457054,70.82,94.34,2.55,3872,10.60095825
Armenia,1988,Europe,3510439,70.46,91.84,2.57,3886,10.63928816
Armenia,1989,Europe,3542720,70.22,94.8,2.57,3889,10.64750171
Armenia,1990,Europe,3544695,70.1,95.03,2.54,3736,10.22861054
Armenia,1991,Europe,3511912,69.7,95.26,2.48,3329,9.11430527
Armenia,1992,Europe,3449497,68.8,95.49,2.4,1973,5.401779603
Armenia,1993,Europe,3369673,68.3,95.72,2.3,1842,5.04312115
Armenia,1994,Europe,3289943,68.6,95.94,2.18,1988,5.442847365
Armenia,1995,Europe,3223173,69.1,96.14,1.8,2169,5.938398357
Armenia,1996,Europe,3173425,69.4,96.33,1.8,2333,6.387405886
Armenia,1997,Europe,3137652,70,96.51,1.7,2438,6.674880219
Armenia,1998,Europe,3112958,70.5,96.68,1.5,2636,7.216974675
Armenia,1999,Europe,3093820,70.8,96.84,1.4,2740,7.501711157
Armenia,2000,Europe,3076098,71.3,96.99,1.3,2919,7.991786448
Armenia,2001,Europe,3060036,71.4,97.14,1.2,3214,8.79945243
Armenia,2002,Europe,3047249,71.6,97.28,1.2,3654,10.00410678
Armenia,2003,Europe,3036420,71.5,97.41,1.4,4182,11.44969199
Armenia,2004,Europe,3025982,71.8,97.54,1.4,4635,12.6899384
Armenia,2005,Europe,3014917,71.8,97.67,1.4,5297,14.50239562
Armenia,2006,Europe,3002161,71.7,97.78,1.3,6020,16.48186174
Armenia,2007,Europe,2988117,72.3,97.89,1.4,6877,18.82819986
Armenia,2008,Europe,2975029,72.3,98,1.4,7383,20.21355236
Armenia,2009,Europe,2966108,72.6,98.1,1.6,6358,17.4072553
Armenia,2010,Europe,2963496,73,98.2,1.55,6508,17.81793292
Armenia,2011,Europe,2967984,73.5,98.28,1.5,6812,18.65023956
Armenia,2012,Europe,2978339,73.9,98.37,1.47,7291,19.96167009
Armenia,2013,Europe,2992192,74.3,98.45,1.44,7527,20.60780287
Armenia,2014,Europe,3006154,74.5,98.51,1.42,7763,21.25393566
Armenia,2015,Europe,3017712,74.7,98.58,1.41,7763,21.25393566
Australia,1800,Asia,351014,34.05,60.901,6.5,815,2.231348392
Australia,1810,Asia,342440,34.05,60.901,6.3,834,2.283367556
Australia,1820,Asia,334002,34.05,60.901,6.1,853,2.335386721
Australia,1830,Asia,348143,34.05,60.901,5.79,1399,3.830253251
Australia,1840,Asia,434095,34.05,60.901,5.37,2269,6.212183436
Australia,1850,Asia,742619,34.05,60.901,4.94,3267,8.944558522
Australia,1860,Asia,1256048,34.05,60.901,5.71,4795,13.12799452
Australia,1870,Asia,1724213,34.05,83.032,5.19,5431,14.86926762
Australia,1880,Asia,2253007,39.34,81.907,4.73,7120,19.4934976
Australia,1890,Asia,3088808,44.63,83.778,4.69,7418,20.30937714
Australia,1900,Asia,3743708,49.93,85.073,3.66,6688,18.31074606
Australia,1910,Asia,4408209,55.22,89.474,3.35,8695,23.80561259
Australia,1920,Asia,5345428,60.51,90.419,3.07,7867,21.53867214
Australia,1930,Asia,6473803,64.96,93.549,2.58,7714,21.11978097
Australia,1940,Asia,7052012,66.26,94.898,2.26,10057,27.53456537
Australia,1950,Asia,8177344,69.01,96.84,3.07,12073,33.05407255
Australia,1951,Asia,8417640,68.71,96.9,3.06,12229,33.48117728
Australia,1952,Asia,8627052,69.11,96.97,3.18,12084,33.08418891
Australia,1953,Asia,8821938,69.69,97.05,3.19,12228,33.47843943
Australia,1954,Asia,9014508,69.84,97.13,3.19,12694,34.75427789
Australia,1955,Asia,9212824,70.16,97.2,3.28,13082,35.816564
Australia,1956,Asia,9420602,70.03,97.27,3.33,13217,36.18617385
Australia,1957,Asia,9637408,70.31,97.34,3.42,13191,36.11498973
Australia,1958,Asia,9859257,70.86,97.4,3.42,13545,37.08418891
Australia,1959,Asia,10079604,70.43,97.46,3.44,14076,38.53798768
Australia,1960,Asia,10292328,70.87,97.52,3.45,14346,39.27720739
Australia,1961,Asia,10494911,71.14,97.57,3.55,14126,38.67488022
Australia,1962,Asia,10691220,70.91,97.63,3.43,14742,40.3613963
Australia,1963,Asia,10892700,70.97,97.68,3.34,15357,42.04517454
Australia,1964,Asia,11114995,70.63,97.73,3.15,16098,44.07392197
Australia,1965,Asia,11368011,70.96,97.76,2.97,16601,45.45106092
Australia,1966,Asia,11657281,70.79,97.79,2.89,16756,45.87542779
Australia,1967,Asia,11975795,71.07,97.8,2.85,17570,48.10403833
Australia,1968,Asia,12305530,70.7,97.81,2.89,18261,49.99589322
Australia,1969,Asia,12621240,71.11,97.83,2.89,18949,51.87953457
Australia,1970,Asia,12904760,70.78,97.86,2.86,19719,53.98767967
Australia,1971,Asia,13150591,71.38,97.91,2.95,20176,55.23887748
Australia,1972,Asia,13364238,71.9,97.98,2.74,20385,55.8110883
Australia,1973,Asia,13552190,72.11,98.06,2.49,21185,58.00136893
Australia,1974,Asia,13725400,71.86,98.16,2.32,21383,58.54346338
Australia,1975,Asia,13892674,72.81,98.27,2.15,21708,59.43326489
Australia,1976,Asia,14054956,72.84,98.38,2.06,22372,61.25119781
Australia,1977,Asia,14211657,73.45,98.47,2.01,22373,61.25393566
Australia,1978,Asia,14368543,73.84,98.56,1.95,22763,62.32169747
Australia,1979,Asia,14532401,74.4,98.64,1.91,23697,64.8788501
Australia,1980,Asia,14708323,74.56,98.7,1.89,23872,65.35797399
Australia,1981,Asia,14898019,74.92,98.75,1.94,24308,66.55167693
Australia,1982,Asia,15101227,74.7,98.78,1.93,23884,65.3908282
Australia,1983,Asia,15318254,75.51,98.81,1.92,23584,64.56947296
Australia,1984,Asia,15548591,75.98,98.84,1.84,24934,68.26557153
Australia,1985,Asia,15791043,75.41,98.87,1.92,25875,70.84188912
Australia,1986,Asia,16047026,76.08,98.9,1.87,26057,71.34017796
Australia,1987,Asia,16314778,76.27,98.94,1.85,26969,73.83709788
Australia,1988,Asia,16585905,76.3,98.98,1.83,27757,75.9945243
Australia,1989,Asia,16849253,76.4,99.03,1.84,28556,78.18206708
Australia,1990,Asia,17096869,77,99.08,1.9,28604,78.31348392
Australia,1991,Asia,17325818,77.4,99.14,1.85,28122,76.99383984
Australia,1992,Asia,17538387,77.6,99.19,1.89,27895,76.37234771
Australia,1993,Asia,17738428,77.9,99.23,1.86,28732,78.66392882
Australia,1994,Asia,17932214,78.1,99.27,1.84,29580,80.98562628
Australia,1995,Asia,18124770,78.3,99.3,1.82,30359,83.11841205
Australia,1996,Asia,18318340,78.5,99.32,1.8,31145,85.27036277
Australia,1997,Asia,18512971,78.8,99.34,1.78,32013,87.64681725
Australia,1998,Asia,18709175,79.2,99.35,1.76,33085,90.58179329
Australia,1999,Asia,18906936,79.4,99.36,1.76,34346,94.03422313
Australia,2000,Asia,19107251,79.8,99.38,1.76,35253,96.5174538
Australia,2001,Asia,19308681,80.1,99.39,1.73,35452,97.06228611
Australia,2002,Asia,19514385,80.3,99.4,1.76,36375,99.58932238
Australia,2003,Asia,19735255,80.6,99.41,1.75,37035,101.3963039
Australia,2004,Asia,19985475,80.9,99.41,1.76,38130,104.3942505
Australia,2005,Asia,20274282,81.2,99.43,1.79,38840,106.3381246
Australia,2006,Asia,20606228,81.4,99.44,1.82,39416,107.9151266
Australia,2007,Asia,20975949,81.5,99.46,1.92,40643,111.2744695
Australia,2008,Asia,21370348,81.6,99.48,1.96,41312,113.1060917
Australia,2009,Asia,21770690,81.8,99.5,1.9,41170,112.7173169
Australia,2010,Asia,22162863,82,99.52,1.89,41330,113.155373
Australia,2011,Asia,22542371,82.2,99.55,1.88,41706,114.1848049
Australia,2012,Asia,22911375,82.4,99.58,1.89,42522,116.4188912
Australia,2013,Asia,23270465,82.4,99.6,1.88,42840,117.2895277
Australia,2014,Asia,23622353,82.3,99.63,1.88,43219,118.3271732
Australia,2015,Asia,23968973,82.3,99.65,1.88,44056,120.6187543
Austria,1800,Europe,3205587,34.4,61.268,5.1,1848,5.059548255
Austria,1810,Europe,3286650,34.4,69.757,5.1,1924,5.267624914
Austria,1820,Europe,3391206,34.4,70.085,5.1,2003,5.483915127
Austria,1830,Europe,3538286,34.4,61.487,5.1,2353,6.442162902
Austria,1840,Europe,3728381,34.4,60.358,5.1,2608,7.140314853
Austria,1850,Europe,3962619,34.4,59.228,5.1,2909,7.96440794
Austria,1860,Europe,4235926,34.4,61.487,5.1,3206,8.777549624
Austria,1870,Europe,4556658,34.4,58.906,4.69,3439,9.415468857
Austria,1880,Europe,4947026,34.95,59.389,4.62,3928,10.75427789
Austria,1890,Europe,5408503,37.07,57.939,4.24,4725,12.93634497
Austria,1900,Europe,5979725,41.53,62.461,4.33,5704,15.61670089
Austria,1910,Europe,6608155,44.48,69.266,3.69,6665,18.2477755
Austria,1920,Europe,6459401,50.21,74.676,3.14,4804,13.15263518
Austria,1930,Europe,6684058,55.88,84.335,2.32,6957,19.04722793
Austria,1940,Europe,6700724,57.8,89.647,2.7,7518,20.58316222
Austria,1950,Europe,6936445,64.87,92.468,1.87,6919,18.9431896
Austria,1951,Europe,6930348,65.24,93.019,2.02,7382,20.21081451
Austria,1952,Europe,6929289,66.78,94.046,2.06,7386,20.22176591
Austria,1953,Europe,6932427,67.27,94.343,2.09,7692,21.05954825
Austria,1954,Europe,6939230,67.3,94.51,2.16,8458,23.15674196
Austria,1955,Europe,6949482,67.58,94.67,2.29,9373,25.66187543
Austria,1956,Europe,6963298,67.7,94.83,2.49,9998,27.37303217
Austria,1957,Europe,6981105,67.46,95.01,2.57,10578,28.96098563
Austria,1958,Europe,7003575,68.46,95.22,2.6,10919,29.89459274
Austria,1959,Europe,7031513,68.39,95.45,2.69,11175,30.59548255
Austria,1960,Europe,7065525,68.75,95.71,2.7,12027,32.92813142
Austria,1961,Europe,7105654,69.72,95.98,2.79,12584,34.45311431
Austria,1962,Europe,7151077,69.51,96.21,2.8,12800,35.04449008
Austria,1963,Europe,7199962,69.64,96.41,2.82,13225,36.20807666
Austria,1964,Europe,7249855,70.13,96.58,2.8,13915,38.0971937
Austria,1965,Europe,7298794,69.92,96.73,2.7,14213,38.91307324
Austria,1966,Europe,7345865,70.22,96.85,2.66,14898,40.78850103
Austria,1967,Europe,7390853,70.1,96.95,2.62,15228,41.69199179
Austria,1968,Europe,7433328,70.25,97.02,2.59,15814,43.29637235
Austria,1969,Europe,7473058,70.02,97.07,2.49,16743,45.83983573
Austria,1970,Europe,7509746,70.07,97.1,2.29,17865,48.91170431
Austria,1971,Europe,7543451,70.27,97.13,2.2,18698,51.19233402
Austria,1972,Europe,7573660,70.59,97.2,2.09,19747,54.06433949
Austria,1973,Europe,7598925,71.16,97.32,1.94,20602,56.40520192
Austria,1974,Europe,7617432,71.15,97.49,1.91,21381,58.53798768
Austria,1975,Europe,7628138,71.28,97.69,1.83,21364,58.49144422
Austria,1976,Europe,7630536,71.77,97.89,1.69,22385,61.28678987
Austria,1977,Europe,7625724,72.12,98.06,1.63,23427,64.13963039
Austria,1978,Europe,7616309,72.2,98.19,1.6,23364,63.96714579
Austria,1979,Europe,7605888,72.51,98.29,1.6,24684,67.58110883
Austria,1980,Europe,7597269,72.64,98.37,1.65,25259,69.15537303
Austria,1981,Europe,7591618,72.96,98.45,1.67,25187,68.95824778
